,#iteration,L1 norm of errors(log) on nodes,L2 norm of errors(log) on nodes,planning time,execution time
0,1,27.84755771375387,191.73715456357473,2621.75,18911.604
1,2,26.098826978003718,161.66464649942088,6608.542,28919.369
2,3,9.08295634157786,38.08967843002459,6137.769,23468.038
3,4,2.9433582794560245,3.966405393182315,6121.516,22082.961
4,5,13.44616249888577,80.66487477951364,6146.207,26810.808
5,6,4.014719557299192,9.584078159110025,6541.057,21187.308
6,7,8.97196344963022,40.01707051935492,6365.228,26747.599
7,8,4.629858399126866,14.745389439180626,6513.769,21742.131
8,9,7.29032990006432,16.123359687455164,6507.55,22385.699
9,10,14.635201099731004,45.329236499813376,6471.81,18614.528
10,11,3.0968480592565326,3.293408829659202,6697.335,18733.157
11,12,8.742102520879298,21.20982115211723,6753.112,18740.34
12,13,10.389028397352682,42.09993289722258,6708.637,18380.924
13,14,1.4930994267599313,0.6148596253737937,6694.809,20241.168
14,15,6.593001886921963,14.988821149055202,6858.127,17825.506
15,16,1.9752169413752219,1.4301613353872653,6849.398,18620.144
16,17,3.3631848414759853,5.005733765334413,6914.784,2578100.888
17,18,3.1435910337174002,3.687862910715932,6875.953,18399.087
18,19,8.07710750306278,24.408972228700097,6961.331,18720.789
19,20,5.7949749792057474,22.94035979543285,7170.254,18474.504
20,21,7.07430578239155,18.40841979859956,7143.277,18137.44
21,22,2.7866935785464806,2.970752147200132,7019.418,18530.861
22,23,7.605651895193743,11.412547615978163,7036.303,1106238.922
23,24,6.661023332576117,17.4538165914699,6965.089,21224.337
24,25,6.143700750342221,10.875559655311493,6941.395,18290.978
25,26,5.545449536767234,8.266304906515755,6847.296,18142.827
26,27,3.006972757249738,2.928728163675578,7110.993,18106.26
27,28,8.882014094863624,29.975425593602974,7016.625,2762796.071
28,29,3.6143175859817482,4.189271697577338,7951.965,20998.022
29,30,6.983880827940061,18.575652929988063,7904.729,20783.624
30,31,2.5786326524014695,2.412985301200295,7962.776,20808.037
31,32,7.09022234060998,21.191899064186995,7893.916,21043.55
32,33,4.859082452966764,17.284992128324266,8040.874,20776.197
33,34,7.015469116664795,19.27173653040632,7843.981,20816.337
34,35,2.5664009473102585,1.9881361244457763,7877.947,20976.927
35,36,13.688301337915854,41.29126156285033,7925.957,20982.458
36,37,2.668057392966105,1.6985449122378404,7842.839,21027.161
37,38,7.013883401121586,17.176621700036435,7913.86,21308.689
38,39,2.5387014105274828,1.9146506453384051,8127.675,21465.335
39,40,6.772619549827005,13.58413570285458,7992.453,21140.867
40,41,2.2927489071239675,1.1963289749543211,8123.011,21322.673
41,42,11.2511579928621,27.278897400931164,8219.561,21587.745
42,43,3.336507121493222,3.250354449213343,7979.434,21162.651
43,44,9.426748900141874,21.991566846189052,8064.158,21134.736
44,45,2.282911013806249,1.314179401600162,8066.051,21003.855
45,46,12.350509682164056,33.873663213180635,8098.368,21366.054
46,47,4.305823458860753,12.138784179789836,8142.002,21016.482
47,48,12.600544906848276,35.364861230819365,8171.766,21574.259
48,49,2.5916401535202622,2.1074232138909403,8284.058,21690.932
49,50,13.257307495274254,37.10015987418477,8196.348,21674.021
50,51,2.3993315354311413,1.8797447295585132,8247.702,21708.804
51,52,10.040339172431565,26.71120860130989,8317.3,21979.101
52,53,2.094696318775325,1.4977805191105236,8352.396,21444.722
53,54,12.622132189462326,34.85102908820686,8128.512,21493.629
54,55,2.4988987087367027,1.9800465358301054,8254.553,21598.862
55,56,9.86495996799428,25.184560228595505,8267.589,21554.708
56,57,2.1144863840843096,1.6307558724189084,8110.211,21221.901
57,58,6.475711953146273,15.384112142498028,8111.517,22747.294
58,59,2.1006232596035472,1.4752176978003881,8182.424,21397.535
59,60,1.8699019614707906,1.027058801750563,8247.137,30866.758
60,61,3.867185761120787,3.819458284539306,8143.786,21413.632
61,62,1.847139124716131,0.9030712772650635,8297.233,22913.677
62,63,1.6342202173864075,1.0112006392550539,8421.976,22100.902
63,64,5.007443921526181,7.662104555988985,8385.682,21693.808
64,65,1.1788094589348477,0.4921736524908507,8464.547,22806.603
65,66,1.477723375788,0.8491219597282675,8382.145,21742.726
66,67,1.723517947056611,0.7896761266445104,8390.856,22572.452
67,68,4.058737864670907,4.052421863423033,8386.389,21746.323
68,69,1.6189663854825378,0.6093716914872789,8358.609,21259.498
69,70,0.7385268797506067,0.22582489700736322,8404.82,22578.239
70,71,2.4831754036426092,1.3682880530164057,8450.547,21192.93
71,72,1.0331832547886206,0.29919834621041475,8402.195,21132.506
72,73,2.5703900190255267,1.5118358131552385,8238.492,20963.378
73,74,0.7561613775258856,0.222284172079416,8268.377,21590.798
74,75,1.8340581696001905,0.7948570371933712,8352.768,21363.917
75,76,4.090185138651165,5.956191742515449,8275.583,21730.781
76,77,1.6993177778036488,0.6082505809736778,8277.343,21496.947
77,78,5.746883550955831,7.015257685102344,8340.856,21741.254
