,#iteration,L1 norm of errors(log) on nodes,L2 norm of errors(log) on nodes,planning time,execution time
0,1,32.26877578137991,269.2852980450797,4978.294,34606.301
1,2,61.431529856786966,563.8235793401823,11427.555,232180.232
2,3,14.367032252758893,127.9939811011887,11478.026,22561.531
3,4,9.949186201384116,65.53412841135379,11079.432,27156.458
4,5,17.442162224535053,46.64207034390569,11869.53,24147.13
5,6,1.5073555676003219,0.7756585174360913,11724.291,23699.472
6,7,1.5623389091178055,0.6500643641045883,11904.497,19787.458
7,8,3.5637806808693844,4.0642875298310175,12322.176,21854.289
8,9,12.952694041914528,70.60626914687711,12025.711,23436.315
9,10,2.2929751073258275,1.6528537485556167,11865.82,26827.351
10,11,8.058856697068286,25.497770178039822,11950.305,20056.133
11,12,8.858259150745091,15.711805544458237,12197.031,26946.56
12,13,3.1833561329331497,5.627421430176974,12576.416,22477.208
13,14,3.580712145394018,3.1415202470788626,12538.271,20991.836
14,15,2.0476465807813335,1.2946361438773972,12357.792,20085.726
15,16,17.00458455780697,43.9933546974685,12234.135,28678.638
16,17,1.8925164748565626,1.1016211685712451,12519.409,19932.715
17,18,6.44270601055072,10.6897652504631,12681.57,20182.974
18,19,1.1437427348038725,0.4078254942395335,12502.032,21420.387
19,20,7.791192527736713,23.1676698447177,12521.836,20174.851
20,21,1.2942524133843092,0.5925886221712263,12600.895,19884.69
21,22,1.6448750493951918,0.888128737512971,12850.763,19873.769
22,23,4.324263948412437,5.9765961905454645,12726.439,20422.389
23,24,4.0948205571320955,4.562003676857413,12786.373,29527.049
24,25,0.9026798089826861,0.2579406551410402,13111.258,22572.058
25,26,15.675151311093988,43.182694077225534,12861.027,21306.472
26,27,1.2591205997470878,0.4512760239364292,12687.222,20137.53
27,28,4.997950335526147,5.649938405703444,12585.725,22958.355
28,29,1.4008862034379375,0.4129425435526699,12642.713,21087.326
29,30,8.819249361937178,24.825183555217116,12471.375,21638.031
30,31,0.8375703807446041,0.2318649603884938,12583.027,36375.064
31,32,14.4438548640375,43.424218040877726,12644.34,28243.809
32,33,6.8699400458083595,15.553877787669542,12610.628,23300.128
33,34,10.20506615563013,25.310689122045794,12703.774,22807.794
34,35,2.506157059438208,3.0081884748751193,12701.298,26152.87
35,36,1.931410776625107,1.63115878830065,12796.416,19815.262
36,37,2.772726926595828,2.691903871100687,12789.678,19838.682
37,38,2.084004910904407,0.9112206013078618,12604.923,20189.226
38,39,2.024764762364577,1.0007468030323485,12719.197,24040.839
39,40,0.618626012735099,0.18141042686496037,13075.544,20899.352
40,41,2.0953571699155757,1.2375638260477975,12647.434,19815.421
41,42,2.1772956332576197,0.9359597094230985,13028.705,20438.592
42,43,0.7733209336385992,0.22266100488699198,12565.641,21457.91
43,44,4.491818415946749,4.14897291825072,12775.999,24035.109
44,45,2.898789285654633,2.763229976781709,12551.765,20601.287
45,46,1.3571897836924247,0.8944237317771976,12808.858,20572.075
46,47,4.008611732379803,4.776146409700628,12650.853,21270.278
47,48,1.0374752024485083,0.3357626456671662,12610.434,19887.95
48,49,1.5932480212579492,0.7217629390813862,12891.193,20690.289
49,50,4.024815973507308,3.386507417783655,13311.048,22932.653
