,#iteration,L1 norm of errors(log) on nodes,L2 norm of errors(log) on nodes,planning time,execution time
0,1,18.3298780568947,114.27569665480934,36.809,3923.454
1,2,22.99464955844553,156.77090669134313,99.369,9890.505
2,3,16.180469386473042,88.69808289335108,104.488,14558.882
3,4,21.689676355863533,110.77400299315502,105.368,3323.745
4,5,28.521726052590026,189.25473824204107,107.093,10466.761
5,6,19.100883032021837,74.55064949905328,93.99,3277.081
6,7,15.720751940123238,82.6574919634883,105.028,9339.178
7,8,20.576412892004626,117.85848053362253,94.333,3591.627
8,9,16.235785802170938,86.66911782429,99.205,3676.201
9,10,14.588238459781275,78.97185363839719,97.268,3618.178
10,11,13.704591909020866,75.28954014607686,95.69,3552.108
11,12,13.261240706977045,73.72950993955543,96.452,3577.667
12,13,12.984858458068397,73.4323366824754,97.639,3570.974
13,14,12.866001460158547,73.61254415896929,96.712,3574.438
14,15,12.884950211621861,74.03495641168287,101.48,3618.248
15,16,12.930546538801613,74.39608639336477,97.609,3601.409
16,17,12.982981690521507,74.73276388391112,98.508,3581.713
17,18,13.101587287681612,75.02822268899094,99.427,3584.047
18,19,13.241200127517239,75.32312848288508,99.123,3570.06
19,20,13.34261131996684,75.50805853534834,95.572,3592.987
20,21,13.417054698443854,75.64026894533164,96.952,3594.781
21,22,13.48201998447186,75.75896339081477,100.856,3631.437
22,23,13.51985733644555,75.81431493431337,99.766,3577.573
23,24,13.552531486866167,75.86526252259216,97.984,3642.408
24,25,13.572641663655066,75.87937600686038,98.383,3612.247
25,26,13.586004283814892,75.89765672721916,103.958,3582.453
26,27,13.599142914382238,75.90833225459922,101.232,3574.692
27,28,13.609580863409315,75.91325919753191,98.616,3557.343
28,29,13.613644401206761,75.91752362494228,101.001,3587.683
29,30,13.617055896145121,75.92239637959734,100.001,3563.92
30,31,13.619118896733797,75.92468337371709,100.834,3681.47
31,32,13.621714997583275,75.93090656308763,104.517,3573.685
32,33,13.621397840595021,75.93572127026682,96.493,3529.47
33,34,13.629338672774301,75.94466689706266,96.448,3579.147
34,35,13.631130099747535,75.95130953456648,99.023,3586.391
35,36,13.632643718715046,75.95716804579531,99.569,3560.447
36,37,13.634224172492086,75.96393633044445,94.939,3557.08
37,38,13.635178098469908,75.9678332211065,97.202,3531.771
38,39,13.636020958021232,75.97157047769014,97.474,3583.935
39,40,13.636722669373503,75.97480448969893,99.328,3579.67
40,41,13.637366782506883,75.9777925466079,100.043,3560.828
41,42,13.637941252555759,75.98052927769453,101.557,3642.386
42,43,13.638468121655995,75.98324454818804,97.813,3594.896
43,44,13.638530104602967,75.98349224024373,99.744,3631.788
44,45,13.638564480795319,75.98361759675224,100.662,3578.671
45,46,13.638987645576298,75.98584629295516,99.794,3561.745
46,47,13.6389819054969,75.98573371671918,100.989,3667.281
47,48,13.63897624518896,75.98573119035112,99.657,3603.435
48,49,13.638960577778992,75.9856141824647,95.272,3597.078
49,50,13.638942776825342,75.98549622154742,107.654,3629.651
50,51,13.638924975757137,75.98537825992835,96.246,3613.626
51,52,13.638915171727385,75.98537388430601,103.759,3617.288
52,53,13.638899257306045,75.98525676412002,102.292,3600.758
53,54,13.638895236979273,75.98525496986771,98.637,3569.897
54,55,13.638883342780824,75.98513964321562,99.812,3588.43
55,56,13.638881332607337,75.98513874610516,97.303,3550.877
56,57,13.638871325148884,75.98502426074145,97.026,3615.518
57,58,13.638871325148884,75.98502426074145,99.581,3566.003
58,59,13.638871325148884,75.98502426074145,96.676,3598.836
59,60,13.638871325148884,75.98502426074145,100.118,3595.771
60,61,13.638873211960917,75.98502510279776,100.342,3575.422
61,62,13.638873211960917,75.98502510279776,100.335,3562.222
62,63,13.638873211960917,75.98502510279776,95.833,3580.958
63,64,13.638875222138445,75.98502599990195,101.26,3742.562
64,65,13.638875222138445,75.98502599990195,106.139,3598.899
65,66,13.638875222138445,75.98502599990195,102.032,3585.945
66,67,13.638877232311932,75.9850268970124,99.37,3624.095
67,68,13.638877232311932,75.9850268970124,101.034,3569.687
68,69,13.638877232311932,75.9850268970124,97.822,3546.951
69,70,13.638877232311932,75.9850268970124,97.099,3616.796
70,71,13.638877232311932,75.9850268970124,103.308,3638.975
71,72,13.638877232311932,75.9850268970124,109.252,3700.158
72,73,13.638877232311932,75.9850268970124,106.265,3710.596
73,74,13.638877232311932,75.9850268970124,104.024,3679.652
74,75,13.638877232311932,75.9850268970124,100.004,3574.164
75,76,13.638877232311932,75.9850268970124,106.637,3717.737
76,77,13.638877232311932,75.9850268970124,107.705,3600.651
77,78,13.638877232311932,75.9850268970124,110.611,3643.576
78,79,13.638877232311932,75.9850268970124,101.616,3637.244
79,80,13.638877232311932,75.9850268970124,100.283,3672.53
80,81,13.638877232311932,75.9850268970124,95.625,3700.619
81,82,13.638877232311932,75.9850268970124,102.361,3565.008
82,83,13.638877232311932,75.9850268970124,96.508,3589.157
83,84,13.638877232311932,75.9850268970124,105.937,3642.536
84,85,13.638877232311932,75.9850268970124,101.292,3708.304
85,86,13.638877232311932,75.9850268970124,110.435,3703.808
86,87,13.638877232311932,75.9850268970124,102.69,3632.367
87,88,13.638877232311932,75.9850268970124,106.183,3691.548
88,89,13.638877232311932,75.9850268970124,100.411,3712.381
89,90,13.638877232311932,75.9850268970124,108.102,3661.313
90,91,13.638877232311932,75.9850268970124,107.675,3633.549
91,92,13.638877232311932,75.9850268970124,96.943,3631.038
92,93,13.638877232311932,75.9850268970124,100.972,3648.322
93,94,13.638877232311932,75.9850268970124,99.213,3535.509
94,95,13.638877232311932,75.9850268970124,99.961,3662.842
95,96,13.638877232311932,75.9850268970124,101.718,3613.554
96,97,13.638877232311932,75.9850268970124,102.323,3596.011
97,98,13.638877232311932,75.9850268970124,100.204,3566.386
98,99,13.638877232311932,75.9850268970124,97.432,3641.868
99,100,13.638877232311932,75.9850268970124,101.255,3717.479
100,101,13.638877232311932,75.9850268970124,103.433,3761.433
101,102,13.638877232311932,75.9850268970124,100.505,3802.528
102,103,13.638877232311932,75.9850268970124,105.375,3619.692
103,104,13.638877232311932,75.9850268970124,97.552,3641.836
104,105,13.638877232311932,75.9850268970124,104.942,3769.897
105,106,13.638877232311932,75.9850268970124,105.009,3793.219
106,107,13.638877232311932,75.9850268970124,103.517,3714.661
107,108,13.638877232311932,75.9850268970124,101.403,3652.905
108,109,13.638877232311932,75.9850268970124,101.55,3640.536
109,110,13.638877232311932,75.9850268970124,104.922,3665.817
110,111,13.638877232311932,75.9850268970124,98.019,3790.531
111,112,13.638877232311932,75.9850268970124,105.55,3697.496
112,113,13.638877232311932,75.9850268970124,105.989,3697.035
113,114,13.638877232311932,75.9850268970124,94.768,3628.789
114,115,13.638877232311932,75.9850268970124,99.953,3611.533
115,116,13.638877232311932,75.9850268970124,104.445,3687.492
116,117,13.638877232311932,75.9850268970124,105.226,3837.359
117,118,13.638877232311932,75.9850268970124,103.96,3861.674
118,119,13.638877232311932,75.9850268970124,107.026,3803.703
119,120,13.638877232311932,75.9850268970124,97.892,3790.758
120,121,13.638877232311932,75.9850268970124,111.527,3660.159
121,122,13.638877232311932,75.9850268970124,96.832,3789.445
122,123,13.638877232311932,75.9850268970124,103.811,3797.338
123,124,13.638877232311932,75.9850268970124,105.825,3788.914
124,125,13.638877232311932,75.9850268970124,110.034,3752.552
125,126,13.638877232311932,75.9850268970124,106.883,3771.81
126,127,13.638877232311932,75.9850268970124,108.663,3801.872
127,128,13.638877232311932,75.9850268970124,101.998,3805.904
128,129,13.638877232311932,75.9850268970124,110.711,3761.034
129,130,13.638877232311932,75.9850268970124,105.172,3632.494
130,131,13.638877232311932,75.9850268970124,108.169,3844.071
131,132,13.638877232311932,75.9850268970124,101.962,3659.111
132,133,13.638877232311932,75.9850268970124,97.977,3601.006
133,134,13.638877232311932,75.9850268970124,96.98,3638.936
134,135,13.638877232311932,75.9850268970124,106.906,3809.736
135,136,13.638877232311932,75.9850268970124,109.812,3709.168
136,137,13.638877232311932,75.9850268970124,97.843,3630.434
137,138,13.638877232311932,75.9850268970124,100.903,3717.463
138,139,13.638877232311932,75.9850268970124,105.781,3750.607
139,140,13.638877232311932,75.9850268970124,104.002,3680.935
140,141,13.638877232311932,75.9850268970124,99.877,3702.763
141,142,13.638877232311932,75.9850268970124,103.049,3826.581
142,143,13.638877232311932,75.9850268970124,100.847,3702.502
143,144,13.638877232311932,75.9850268970124,98.961,3611.791
144,145,13.638877232311932,75.9850268970124,105.471,3722.143
145,146,13.638877232311932,75.9850268970124,105.643,3789.681
146,147,13.638877232311932,75.9850268970124,102.954,3825.881
147,148,13.638877232311932,75.9850268970124,110.92,3818.363
148,149,13.638877232311932,75.9850268970124,102.733,3751.423
149,150,13.638877232311932,75.9850268970124,103.883,3827.19
150,151,13.638877232311932,75.9850268970124,105.254,3746.058
151,152,13.638877232311932,75.9850268970124,107.95,3675.308
152,153,13.638877232311932,75.9850268970124,99.949,3778.888
153,154,13.638877232311932,75.9850268970124,107.443,3836.15
154,155,13.638877232311932,75.9850268970124,113.495,3795.432
155,156,13.638877232311932,75.9850268970124,107.974,3854.985
156,157,13.638877232311932,75.9850268970124,107.709,3905.356
157,158,13.638877232311932,75.9850268970124,102.375,3805.162
158,159,13.638877232311932,75.9850268970124,102.333,3790.422
159,160,13.638877232311932,75.9850268970124,97.969,3765.835
160,161,13.638877232311932,75.9850268970124,105.868,3791.142
161,162,13.638877232311932,75.9850268970124,116.713,3714.765
162,163,13.638877232311932,75.9850268970124,106.051,3868.227
163,164,13.638877232311932,75.9850268970124,108.35,3775.319
164,165,13.638877232311932,75.9850268970124,102.418,3768.548
165,166,13.638877232311932,75.9850268970124,105.738,3811.624
166,167,13.638877232311932,75.9850268970124,102.066,3779.795
167,168,13.638877232311932,75.9850268970124,103.505,3763.423
168,169,13.638877232311932,75.9850268970124,107.817,3889.866
169,170,13.638877232311932,75.9850268970124,101.552,3840.883
170,171,13.638877232311932,75.9850268970124,109.043,3763.967
171,172,13.638877232311932,75.9850268970124,104.776,3821.362
172,173,13.638877232311932,75.9850268970124,110.078,3756.791
173,174,13.638877232311932,75.9850268970124,97.736,3806.88
174,175,13.638877232311932,75.9850268970124,103.814,3850.493
175,176,13.638877232311932,75.9850268970124,104.634,3848.741
176,177,13.638877232311932,75.9850268970124,109.89,3841.936
177,178,13.638877232311932,75.9850268970124,101.114,3763.449
178,179,13.638877232311932,75.9850268970124,110.405,3793.031
179,180,13.638877232311932,75.9850268970124,102.852,3782.406
180,181,13.638877232311932,75.9850268970124,113.508,3739.063
181,182,13.638877232311932,75.9850268970124,102.585,3842.632
182,183,13.638877232311932,75.9850268970124,108.175,3786.051
183,184,13.638877232311932,75.9850268970124,100.68,3765.597
184,185,13.638877232311932,75.9850268970124,104.886,3881.781
185,186,13.638877232311932,75.9850268970124,103.425,3848.633
186,187,13.638877232311932,75.9850268970124,104.669,3841.346
187,188,13.638877232311932,75.9850268970124,107.788,3775.275
188,189,13.638877232311932,75.9850268970124,114.869,3774.027
189,190,13.638877232311932,75.9850268970124,105.981,3845.237
190,191,13.638877232311932,75.9850268970124,106.05,3785.003
191,192,13.638877232311932,75.9850268970124,106.158,3828.269
192,193,13.638877232311932,75.9850268970124,113.952,3731.969
193,194,13.638877232311932,75.9850268970124,98.45,3646.689
194,195,13.638877232311932,75.9850268970124,100.63,3652.25
195,196,13.638877232311932,75.9850268970124,104.014,3631.218
196,197,13.638877232311932,75.9850268970124,103.714,3950.252
197,198,13.638877232311932,75.9850268970124,104.201,3818.058
198,199,13.638877232311932,75.9850268970124,97.152,3613.037
199,200,13.638877232311932,75.9850268970124,100.18,3644.464
