,#iteration,L1 norm of errors(log) on nodes,L2 norm of errors(log) on nodes,planning time,execution time
0,1,33.97201791104933,367.70585691633346,20.719,21699.864
1,2,18.385303322852884,171.46536026546582,63.984,32075.011
2,3,12.757794984974986,49.416088340161835,55.619,19931.011
3,4,8.412577454077518,24.586967909116634,55.536,14029.984
4,5,20.153014266704073,155.37402733121942,56.693,23311.227
5,6,7.505607262203918,29.17291691450658,56.048,22516.181
6,7,21.267006891523557,163.02246145435728,60.157,24396.102
7,8,12.570144615110333,48.62152773059604,58.522,15222.91
8,9,13.532291289521856,61.07711556462263,59.764,24856.264
9,10,13.34689783871061,57.93300211722888,59.059,13786.948
10,11,13.300291630839112,71.10725811090461,59.555,23814.348
11,12,11.474787479252713,33.093742689067156,56.14,13937.359
12,13,21.82301262166523,149.81806682073216,60.299,24060.218
13,14,9.90663154224935,27.1128922141812,60.122,14309.178
14,15,6.272230524815593,14.941957205300596,55.494,23984.698
15,16,9.952325595232168,25.49633700697244,65.072,13878.243
16,17,13.890857306411604,65.29699595178768,70.424,23815.506
17,18,11.947644206985544,31.369041429342634,54.218,14163.809
18,19,7.235988969105225,12.573892115046382,55.43,14228.508
19,20,8.815754982159389,37.285957299615355,56.997,15477.689
20,21,11.169972901452033,37.82023420676674,57.228,23615.957
21,22,10.102316624973838,36.41215005286936,59.608,25151.439
22,23,14.868740533495929,68.483978279143,53.927,14331.132
23,24,9.269767544836592,16.366737365620043,60.916,14485.24
24,25,8.079327736798152,35.62292992028567,57.404,15681.634
25,26,7.916966479364515,15.621930155786021,57.545,16468.399
26,27,11.850181225284018,45.158971144537766,57.681,14139.759
27,28,9.678686912727214,17.60211433229799,59.075,14868.587
28,29,7.854811827167072,31.811212418219412,62.866,16105.822
29,30,6.002075167650841,12.609230989669863,61.135,16167.838
30,31,6.44024359004702,17.579255214411685,61.56,14859.315
31,32,8.379299987562995,32.237349808025655,67.782,19494.24
32,33,3.462474600195079,3.3972675613778076,61.122,19083.565
33,34,7.5579925461374735,29.671272783044373,58.371,16011.746
34,35,4.791535790068615,7.623748626412235,60.018,15604.19
35,36,5.349605886919064,9.057155380131093,56.519,14715.626
36,37,11.335570355602426,58.3010852451984,57.832,19188.848
37,38,4.693655001479163,5.445375792639972,62.21,18941.914
38,39,7.6467968104619075,28.021405188086867,57.531,15775.252
39,40,4.188811140626724,7.096527933845778,54.727,23069.462
40,41,10.182901612914383,35.80952832443173,56.867,18836.568
41,42,4.754880893429181,5.718728996845005,56.121,19453.364
42,43,7.0197743022361525,22.523358890182614,57.501,15634.894
43,44,3.768255490271687,4.367915097634578,56.104,22853.683
44,45,11.02056508587076,37.52205752178755,59.922,19196.655
45,46,6.473806462511881,19.97154228166819,58.856,15445.313
46,47,12.901768995829515,47.03905941855061,54.846,22060.085
47,48,6.285332065837196,17.658142917638006,58.596,16020.195
48,49,13.3943630592037,53.49642181809012,59.523,21376.415
49,50,6.150954727151194,10.549218379069748,53.732,19119.422
50,51,8.834764989936373,21.412875578998015,60.4,15592.979
51,52,16.205368041259753,82.45471448625014,58.324,18970.045
52,53,6.130749405166304,14.588023672677851,58.616,15998.777
53,54,14.957629800946714,68.11860904928503,57.29,19012.408
54,55,8.1425390501834,17.76281663512632,53.169,15641.59
55,56,15.567373267952634,77.41788588144243,56.139,18613.922
56,57,8.032995724215613,16.734990679586726,59.36,15667.476
57,58,15.94914989656473,81.1781992997745,59.462,19088.156
58,59,13.048978253639186,36.677739783983085,61.619,18524.271
59,60,13.583162310349064,47.078103431753874,58.064,18981.394
60,61,6.316226952333624,11.867834638154667,56.827,15180.081
61,62,16.203012309382274,81.99568962004682,56.534,19171.486
62,63,5.645560475140609,10.221037838522303,58.693,15228.728
63,64,16.474195129590388,85.44934997851063,56.856,19249.714
64,65,5.513736124960811,9.296617143891575,60.646,15472.13
65,66,16.530653765966047,85.88321914723025,55.233,19001.703
66,67,5.352953513435963,8.349689244038368,53.661,15319.456
67,68,16.517329229301694,85.31236876324124,53.304,18883.977
68,69,6.211417181878333,8.658827728979361,60.152,15361.854
69,70,16.60800088651957,85.98495668484433,55.159,18220.888
70,71,14.034671743816777,36.351041526971294,52.429,17811.982
71,72,13.988873055463696,50.36298986131202,54.141,18493.382
72,73,4.779487623548144,6.320472565105907,61.211,14470.758
73,74,15.73971688520734,74.4237812884821,52.976,18352.827
74,75,4.241332632263003,5.080805012867296,62.076,14265.656
75,76,15.650989752037216,74.58613683301809,58.326,18373.991
76,77,4.083856826762656,4.5016003118649515,56.511,14349.559
77,78,16.020542207045303,79.07091470158475,56.128,18265.902
78,79,3.972356838965528,4.035448683601878,56.974,14626.961
79,80,15.809355021064356,76.34610503913149,60.103,18924.682
80,81,3.836825103018104,3.591107590050723,57.113,14735.471
81,82,15.556674368601653,73.57823782605672,55.735,18597.63
82,83,3.7012979560329904,3.2118514281361445,55.41,14703.044
83,84,15.281204891413266,70.46416676702933,57.029,18486.017
84,85,3.3489868223428387,2.632578688628593,57.95,14616.791
