,#iteration,L1 norm of errors(log) on nodes,L2 norm of errors(log) on nodes,planning time,execution time
0,1,17.57950867331361,61.549951004689504,46.227,18371.81
1,2,12.118192435687536,68.43875762232513,101.921,8232.458
2,3,5.470429789878672,8.867858165999413,106.983,74782.23
3,4,4.008670005453701,3.690728756027779,100.103,3338.598
4,5,5.226632412968318,11.495857414928603,100.506,3930.678
5,6,25.45783969145908,168.79608384789395,98.962,3757.313
6,7,12.363737144657229,38.299918781135595,103.006,17935.636
7,8,2.7871215198431916,3.603291193041885,97.501,3872.291
8,9,2.7718901913684304,3.316185314137983,102.794,3767.683
9,10,15.772902695968563,44.003893948445786,106.892,80422.089
10,11,1.687635273129346,1.2419141853258193,100.467,3961.03
11,12,0.7420209863536494,0.2471250596287119,109.93,3547.226
12,13,10.38699921133879,62.95871489960472,101.018,3303.023
13,14,12.687314093292706,24.51242900510578,100.162,33936.825
14,15,2.3936506980127383,2.2796888573793708,100.496,3872.571
15,16,3.066210287842076,3.706133376218556,101.568,3697.539
16,17,2.5611361175111975,1.9103763807938279,99.957,3124.391
17,18,3.2948494494404637,3.1933806004704084,101.825,3880.947
18,19,16.380866602672207,96.04683397658589,100.051,3664.552
19,20,11.112175377507494,25.4261412629635,109.473,18648.011
20,21,2.777463354043882,2.22685263153313,99.115,3912.904
21,22,3.5336684859680116,3.2166286275430007,102.759,3725.075
22,23,16.57030822844232,110.077268344505,105.4,43038.853
23,24,3.0657549932190555,2.841167438095521,97.632,3852.905
24,25,2.264450197304724,1.7026016381407858,102.77,3655.102
25,26,15.51873831819152,94.43277604034147,107.909,40001.28
26,27,8.431637042665859,34.67498042532159,97.519,3467.087
27,28,1.9797751669030412,1.236211761240055,100.511,3616.362
28,29,2.8163594823564937,2.458472578219851,103.368,3132.954
29,30,2.523108380017195,2.340255833016091,99.855,3857.038
30,31,15.869519930282362,90.93612899207777,98.661,3764.658
31,32,12.854612348388049,26.099096912221167,100.359,21102.963
32,33,1.3013403774005692,0.6409052281699735,110.516,3841.129
33,34,3.3497546190077885,3.0258735340257448,97.336,3626.61
34,35,15.392873911149833,86.25614686596496,107.124,38861.824
35,36,8.101703749743153,29.306148045274078,107.354,3461.857
36,37,1.8599201595158417,1.057242490729772,106.923,3605.922
37,38,8.962058878157722,16.831200506139798,115.366,50506.874
38,39,1.3648913132632106,0.6279122838321654,97.264,3437.871
39,40,1.3131974186085995,0.5283465475590448,99.327,3507.214
40,41,10.443772261677037,50.45951329203534,101.056,3308.246
41,42,11.045164005062214,24.81961950798882,98.912,3655.475
42,43,3.7052838838199476,3.25623872268492,100.342,3530.607
43,44,3.5443500837241304,3.087762952270123,100.032,3135.266
44,45,4.020147197753452,6.0280224580546085,97.472,3838.51
45,46,14.887982348107979,80.33063287853302,99.292,3706.221
46,47,9.234473478478716,17.916899082447838,101.303,57645.807
47,48,1.3162232911410765,0.48112258657896106,98.443,3416.049
48,49,2.054840610310013,1.273866202391344,100.789,3621.173
49,50,2.6581494453600927,2.117046968924514,102.677,3155.88
50,51,2.2418498533478433,2.0738404149432172,97.594,3539.24
51,52,2.2163309435823284,1.6891220914089065,100.565,3612.754
52,53,13.444225045473974,67.48052900626017,98.588,39156.922
53,54,2.57779178563786,1.8620514325792001,104.912,3511.02
54,55,1.236456460537387,0.6184156077344369,102.471,3216.861
55,56,8.85911581190142,18.101497790233978,98.491,3610.115
56,57,1.7735464890082078,0.8097738130437077,102.66,3154.677
57,58,1.7431289085229977,1.9466368922203152,131.991,3441.395
58,59,2.2161794274902236,1.978919455994331,99.697,3653.088
59,60,2.823749916444077,1.9280878748417025,100.543,3184.575
60,61,1.8482458758016378,1.9582462660089226,100.972,3480.445
61,62,2.0465286231041646,1.4826555500834806,102.604,3692.768
62,63,2.8260623007329815,1.9316083084530704,99.549,3173.981
63,64,1.5747575675658472,1.4933479966166923,99.281,3431.497
64,65,1.9958351420188376,1.3784014666395423,108.047,3604.72
65,66,2.5821077472151797,1.7003538114691468,99.594,3161.267
66,67,1.5931985955135972,1.494300787861222,108.016,3487.967
67,68,13.921184528708404,73.8973415142273,98.66,3717.853
68,69,11.195833518804271,46.21621814095289,103.61,40923.162
69,70,1.422630379739517,0.6116710697078129,97.872,3479.426
70,71,3.115129743822479,2.5650361369033767,110.165,3268.365
71,72,8.970098709668699,16.75732329752451,102.209,3572.268
72,73,2.5936225579848697,1.5000751824571439,102.889,3159.938
73,74,9.518228390091377,20.28073489304657,93.124,3564.516
74,75,2.596136079545052,1.502562656342536,101.231,3197.202
75,76,9.603457489585436,20.226890984533778,110.091,3698.338
76,77,2.612867055831784,1.5194422284205809,110.407,3214.76
77,78,9.555308754532648,19.881688285964504,102.509,3623.803
78,79,2.6322220475681215,1.539667564695583,99.892,3124.695
79,80,9.483736422045745,19.60365009008071,98.699,3562.313
80,81,2.4613611094660977,1.4625455701706862,112.149,3194.829
81,82,9.36626862528713,19.354053563993833,98.264,3601.406
82,83,2.4624793249273518,1.4637625932637657,100.787,3122.449
83,84,9.246798043730907,19.20626973773798,98.657,3593.834
84,85,2.4570943989980387,1.4579248210204967,105.461,3120.756
85,86,9.132075804298315,19.051423549669693,110.436,3635.779
86,87,2.4477371853996237,1.4479186562110395,101.611,3182.069
87,88,9.04761086307897,18.995785170087554,97.576,3631.413
88,89,2.4368905970487473,1.436538966304877,107.915,3124.96
89,90,8.94456492149294,18.941620661717977,100.496,3639.861
90,91,2.2714167754236883,1.4011478996197644,99.78,3155.47
91,92,8.822100360268125,18.88277399983083,98.248,3581.82
92,93,2.2598605741702062,1.3895443160335474,101.277,3120.762
93,94,8.726256554417581,18.87200332831052,100.195,3578.069
94,95,1.5837637240945726,0.6939578371572075,99.574,3082.627
95,96,8.468801099113477,18.25145465388046,102.93,3561.291
96,97,1.5882747812080642,0.6983552784612912,98.996,3078.108
97,98,8.3762301278316,18.202258012860213,100.247,3627.153
98,99,1.5816300457727182,0.6918920755392167,106.152,3119.523
99,100,8.263626640411672,17.951193875109354,99.571,3544.55
100,101,1.5673066762461176,0.6782603508079741,102.801,3081.678
101,102,8.177934121348237,17.96250964287553,98.391,3645.964
102,103,1.559160000733526,0.6706901169495398,103.007,3125.293
103,104,8.092249927062008,18.316508931358133,99.871,3628.39
104,105,1.5529892977208513,0.6650443882165653,98.834,3181.399
105,106,8.008991057685547,18.537062320472522,105.103,3599.7
106,107,1.5436824131899436,0.6566733376027309,97.938,3100.882
107,108,7.92851863271662,18.73201877745409,100.66,3538.535
108,109,1.5341751990751402,0.6483009707830931,98.164,3150.06
109,110,7.831953106362454,18.885034229128664,102.904,3644.109
110,111,1.6585578289601932,0.658245580008147,99.932,3143.353
111,112,7.73843083954713,19.035740916121036,100.74,3542.479
112,113,1.3619719201917415,0.4395816413586156,98.929,3110.258
113,114,7.647734634192314,19.173039940816547,106.928,3630.949
114,115,1.353674437865036,0.432721920712275,109.885,3095.658
115,116,7.577495509657643,19.32799840887015,112.778,3586.35
116,117,1.3456960423113418,0.42625585187668374,99.826,3148.553
117,118,1.543572083204937,0.5943979070665066,98.143,3126.401
118,119,7.423845935603489,20.96947282182987,106.654,3638.182
119,120,1.3133406681132676,0.40133854164400107,103.687,3137.457
120,121,1.523455818011019,0.5858783424458891,107.062,3147.399
121,122,1.6299676684078503,0.6401899924905201,98.499,3135.372
122,123,1.6229384776609537,0.6359064425481706,104.687,3158.209
123,124,1.6002596315618225,0.6227598232332705,104.501,3126.267
124,125,1.5785351818835733,0.6111310917363523,104.44,3140.506
125,126,1.6800850024994565,0.6483862095027353,100.161,3147.101
126,127,1.6696262529587498,0.6434639715570432,100.59,3165.799
127,128,1.6636235023187635,0.6407376902693677,98.299,3115.336
128,129,1.6607409024734296,0.6394541070308166,100.603,3126.352
129,130,1.6596513943655269,0.6389732912552919,103.129,3117.335
130,131,1.6594791585837798,0.638897498416986,104.772,3199.872
131,132,1.6597914323652565,0.6390349590996092,101.874,3111.792
132,133,1.542504049353546,0.5939252332497141,103.551,3104.225
133,134,1.5429881139931891,0.5941391803731317,98.899,3122.856
134,135,1.5434152576560345,0.5943283587525616,104.627,3116.8
135,136,1.5437685527981218,0.5944851059609431,99.719,3241.812
136,137,1.5440310817085015,0.5946017443935439,103.601,3158.258
137,138,1.5442066920729844,0.5946798429049741,102.583,3140.322
138,139,1.5443577300819873,0.5947470627850558,98.779,3191.713
139,140,1.5444672183753434,0.594795819374832,103.828,3116.723
140,141,1.544510632827645,0.5948151590446751,100.17,3127.268
141,142,1.544561595214583,0.5948378658737306,98.648,3112.459
142,143,1.544606892933851,0.5948580531107175,104.577,3132.646
143,144,1.544616329700437,0.5948622591865104,98.05,3134.116
144,145,1.5446465267550928,0.5948757195591498,119.283,3141.284
145,146,1.5446672867012319,0.5948849743874297,97.732,3144.364
146,147,1.5446899334236865,0.5948950713276354,99.918,3127.637
147,148,1.544691820627406,0.5948959127752976,106.754,3248.364
148,149,1.5447144667942607,0.5949060105789777,109.359,3189.198
149,150,1.544727676821427,0.5949119013325168,106.578,3118.536
150,151,1.5447352253300293,0.5949152675991537,99.425,3160.884
151,152,1.5447503221762984,0.594922000398072,101.225,3149.332
152,153,1.5447616446614345,0.5949270502296908,99.953,3123.178
153,154,1.544772967018371,0.5949321002605256,102.005,3274.941
154,155,1.5447805151851097,0.5949354670584213,107.602,3251.897
155,156,1.5447880632948754,0.594938833944853,103.43,3137.457
156,157,1.544803159343484,0.5949455679833124,104.824,3171.908
157,158,1.544803159343484,0.5949455679833124,101.74,3155.791
158,159,1.5448107072823303,0.5949489351353366,98.121,3174.53
159,160,1.5448201421257737,0.5949531441998575,105.724,3124.779
160,161,1.5448276899364364,0.5949565115510632,97.99,3104.063
161,162,1.544829576880202,0.594957353402697,99.781,3137.856
162,163,1.5448371246196542,0.5949607208645548,111.644,3154.518
163,164,1.5448427853868567,0.5949632465190382,107.468,3132.34
164,165,1.544846559213857,0.5949649303163559,102.031,3122.133
165,166,1.5448503330266161,0.594966614135803,98.64,3105.607
166,167,1.544852219927655,0.5949674560538247,97.949,3165.732
167,168,1.5448578806094078,0.5949699818410822,101.679,3133.922
168,169,1.5448597674962057,0.5949708237812326,98.176,3113.334
169,170,1.544861654379442,0.5949716657269145,102.382,3095.788
170,171,1.5448673150077903,0.5949741915971525,96.813,3151.356
171,172,1.5448692018767873,0.5949750335649631,99.667,3247.249
172,173,1.5448710887422228,0.5949758755383048,102.616,3236.344
173,174,1.5448729756040966,0.5949767175171777,98.703,3121.901
174,175,1.5448748624624125,0.5949775595015835,108.993,3151.972
175,176,1.5448767493171667,0.5949784014915204,103.168,3152.698
176,177,1.5448805230159957,0.5949800854879896,108.884,3177.939
177,178,1.5448805230159957,0.5949800854879896,103.164,3134.986
178,179,1.5448824098600686,0.5949809274945213,99.404,3106.873
179,180,1.5448824098600686,0.5949809274945213,97.79,3177.789
180,181,1.5448842967005836,0.5949817695065854,101.688,3164.213
181,182,1.544886183537537,0.5949826115241806,101.399,3121.686
182,183,1.544886183537537,0.5949826115241806,105.012,3114.531
183,184,1.5448880703709305,0.5949834535473074,96.654,3112.144
184,185,1.5448899572007642,0.5949842955759659,98.98,3223.92
185,186,1.5448899572007642,0.5949842955759659,99.703,3125.648
186,187,1.5448899572007642,0.5949842955759659,100.502,3108.504
187,188,1.544891844027038,0.5949851376101559,103.346,3109.579
188,189,1.544891844027038,0.5949851376101559,102.283,3118.207
189,190,1.544891844027038,0.5949851376101559,99.333,3184.294
190,191,1.5448937308497503,0.5949859796498768,104.151,3264.788
191,192,1.5448937308497503,0.5949859796498768,104.842,3184.102
192,193,1.5448937308497503,0.5949859796498768,107.245,3162.877
193,194,1.5448937308497503,0.5949859796498768,101.975,3100.712
194,195,1.5448956176689028,0.5949868216951291,102.457,3128.009
195,196,1.5448956176689028,0.5949868216951291,101.554,3114.66
196,197,1.5448956176689028,0.5949868216951291,99.43,3158.908
197,198,1.5448956176689028,0.5949868216951291,104.028,3162.676
198,199,1.5448956176689028,0.5949868216951291,104.169,3204.248
199,200,1.5448975044844973,0.5949876637459137,100.277,3190.698
