,#iteration,L1 norm of errors(log) on nodes,L2 norm of errors(log) on nodes,planning time,execution time
0,1,22.909003289988448,100.94199911173064,31.622,107100.373
1,2,11.491379453260691,60.76926998889489,65.545,25381.155
2,3,9.995711027350573,33.43996585420865,64.322,12407.029
3,4,8.35005431702075,21.673781450953726,67.336,21485.586
4,5,6.649623159296411,16.5394891714311,64.59,12835.924
5,6,11.363884150585543,35.04623903318411,61.927,11437.403
6,7,7.7106322624483274,24.8521731585658,60.666,12475.541
7,8,8.079454906165989,19.78251945896996,63.289,11208.69
8,9,8.010033336536843,24.753789316495485,61.957,12246.478
9,10,6.976456121671087,13.600709273253502,62.292,11414.519
10,11,7.971320188055944,25.281685157923448,66.502,13105.328
11,12,6.13337539729039,12.390453970325323,62.058,11258.629
12,13,5.873316956008337,8.264357142607725,61.548,11231.853
13,14,7.374223085182054,22.12562705773528,65.495,12437.835
14,15,10.885238369640655,19.569894293641603,64.079,11222.298
15,16,3.610445224550733,2.430610548233672,67.006,11262.251
16,17,3.301496133633472,1.8427524562375628,62.329,11216.576
17,18,3.483792201131711,2.3423890945470482,62.537,11188.172
18,19,4.281412506593611,3.2341115129733424,64.715,11236.704
19,20,3.5037469035493047,1.8989389482058208,55.233,11227.307
20,21,3.2382698607666,1.4836603659154122,54.062,11243.11
21,22,2.9815750546378674,1.6283355755038893,53.34,11188.612
22,23,2.5747267631822512,0.9765495441362808,55.419,11225.154
23,24,2.511968078570463,0.8840626606511565,54.479,11090.926
24,25,2.4707822565609727,1.04867296788862,51.814,11298.845
25,26,2.3351211938529737,0.798325947179002,55.127,11180.384
26,27,2.025197755012633,0.6286035262972262,53.093,11283.114
27,28,1.8433807375079554,0.6591052041349016,61.315,11463.42
28,29,2.039396622329483,0.6557738093618425,54.937,11416.27
29,30,2.0366021661556237,0.6429251398235367,52.907,11364.186
30,31,1.9084987422969686,0.5586687229986863,54.082,11255.946
31,32,2.058299148388466,0.6899212084104384,55.914,11561.461
32,33,2.207824606133676,0.7262695138970492,59.126,11636.544
33,34,2.1193695821145964,0.6769428610203114,62.666,11562.363
34,35,2.0681616497226365,0.6588475255801807,54.024,11656.024
35,36,2.02586044241883,0.6342799809370906,59.186,11582.752
